,addr,type,total_volumn,ETH,froms,block_time,BSC,Gnosis,Optimism,Arbitrum
422,0xa3eaa6df965c27def5f38cc28f559590bf124316,ether,3.3e-06,22,2,"['2022-07-02T06:44:10Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:05Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
268,0x6e04b04f0017082bc4f6811f381a193224555611,ether,3.3e-06,22,2,"['2022-07-02T06:44:10Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:35:57Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
647,0xf8149ed5f8fe4ce42b99ca19a73744306a7ee3ed,ether,3.3e-06,22,2,"['2022-07-02T06:44:10Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:05Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
452,0xafc7c67d6c8ba865f0c2ca28c65176c6dcc71958,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T06:40:51Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
194,0x534dc7ecd22323967140f6367c80a41629bcfb24,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
91,0x2725940260e9ae0adc693f0d962d5f9f37bddd0c,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:48Z']",0,0,0,0
79,0x20676ee5627d73c84cf7a798a489ba814aa11ce6,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
587,0xe1d3203e63781ccf386f476e9ea319c9605ffeb2,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
521,0xca53a0d319a640ef183888e40e7105e394754cfe,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
376,0x95ed2362a98ff2e4a28839fb237a70cdb2940ac0,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
20,0x067bc39e67dfd5329c1e77dbc258e2be8154a893,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:48Z']",0,0,0,0
510,0xc5d9821931eae88cff0e36ffa2d10137cb1bd3b4,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
400,0x9c472d691a5528da6a4c88b71935e5a90ab0d822,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
470,0xb7620bdfffda22ce1dd04f8739e04927b1be2bce,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T06:40:51Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
234,0x5f37cf959a20f81aa2435f5f56be38b639b19b7e,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:08:28Z', '2022-07-04T01:08:48Z']",0,0,0,0
271,0x6ffa0791906d14be7030fcad8208e99b2bbfeeb8,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
439,0xacb89663fd888e776e4d2effdb8c38d8225666e4,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:53:48Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:04:15Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T10:55:19Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
304,0x7c4f0ec6015ee8a6d6a34b6fdfa9e1adfac901cf,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:05Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
380,0x972bdb0666375a30ba5243c6dec95cc28d4f679e,ether,3.3e-06,22,2,"['2022-07-02T06:44:56Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:03:42Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T10:55:19Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
406,0xa0509432891a0b5a668102e07c8652da41346d63,ether,3.3e-06,22,2,"['2022-07-02T06:44:59Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:03:42Z', '2022-07-02T09:04:15Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
255,0x684a96caa883e2d0a85838ad46ef0286faca5ac7,ether,3.3e-06,22,2,"['2022-07-02T06:44:59Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:13:27Z', '2022-07-02T09:04:15Z', '2022-07-02T09:04:15Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:06:47Z']",0,0,0,0
518,0xc8c74af6c92ae9eac384450c4791f08067c216ac,ether,3.3e-06,22,2,"['2022-07-02T06:44:59Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:04:15Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:40:51Z', '2022-07-03T06:41:23Z', '2022-07-03T07:36:00Z', '2022-07-03T07:58:24Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:28Z']",0,0,0,0
473,0xb7ff844a8fbc05747272ac832e6e750ad95ed553,ether,3.3e-06,22,2,"['2022-07-02T06:44:59Z', '2022-07-02T07:19:22Z', '2022-07-02T07:19:22Z', '2022-07-02T07:53:48Z', '2022-07-02T07:54:29Z', '2022-07-02T08:13:27Z', '2022-07-02T08:53:24Z', '2022-07-02T09:03:42Z', '2022-07-02T09:04:15Z', '2022-07-02T09:09:18Z', '2022-07-02T09:09:18Z', '2022-07-03T06:09:57Z', '2022-07-03T06:09:57Z', '2022-07-03T06:41:23Z', '2022-07-03T07:35:57Z', '2022-07-03T07:36:00Z', '2022-07-03T08:41:33Z', '2022-07-03T08:41:33Z', '2022-07-03T11:14:42Z', '2022-07-03T11:14:42Z', '2022-07-04T01:06:47Z', '2022-07-04T01:08:48Z']",0,0,0,0
